EmpID,BiasInfluentialFactor,FitmentPercent
13525,,0.24212494
8063,,0.784010038
2101,,0.776059811
9701,,0.620419705
14616,,0.743656202
3262,,0.310368571
22729,,0.597531423
12002,,0.579878564
11846,,0.769331389
4803,,0.248944155
23599,,0.767897231
5767,,0.628801647
24094,,0.753627211
3963,,0.511961581
17341,,0.613611237
17611,,0.642479648
8823,,0.610476525
4583,,0.760893744
12858,,0.599055009
13394,,8.03E-08
7571,,1.80E-08
9196,,0.768601248
10216,,1.86E-07
4687,,0.651955217
2509,,0.760915259
7337,,0.615585485
14417,,0.797434185
10210,,1.85E-08
22564,,0.247588636
5207,,0.77216835
12515,,0.592344229
3928,,0.845805489
5735,,0.761620317
5569,,0.692644512
24236,,0.761866681
13425,,0.581646533
18799,,0.345459887
6710,,0.235664328
19377,,0.773691861
9356,,0.39734834
7230,,0.809386068
15933,,0.618354008
8207,,0.798557788
13633,,0.392812369
22580,,0.70730155
23901,,0.618854389
12062,,0.805058557
20466,,1.90E-08
9615,,0.300039959
14860,,0.698925413
15310,,1.75E-08
10843,,0.799179778
17628,,0.753385627
11328,,0.701999807
4521,,0.42491047
20767,,0.590288204
18717,,8.00E-08
4802,,0.688263572
17239,,0.783784446
3537,,0.263776613
11948,,0.626923049
8054,,0.610835529
11939,,0.608006891
2274,,0.806652073
3239,,0.565596193
21159,,0.624155431
9432,,0.479214179
21406,,0.779726215
17843,,0.449379176
6264,,0.731430385
15233,,0.606046487
7165,,0.625076246
9302,,0.581818598
22163,,0.783978103
6533,,0.602323434
3619,,0.842683286
5340,,0.781679165
10155,,0.810043428
11610,,0.305603057
4698,,0.777175799
18995,,0.457247863
17558,,0.235189664
4718,,0.623865945
4489,,0.565191164
17312,,0.639482415
23749,,0.265526004
8784,,0.219830932
15266,,0.807334956
22921,,0.407283788
20268,,0.807445023
11080,,0.438157623
10206,,0.659156943
19008,,0.617846429
8891,,0.656238397
17134,,0.5793359
12763,,0.221166714
6927,,0.784681868
4092,,0.681042373
6808,,0.693340844
11354,,0.706181616
4117,,0.315255663
9068,,0.557243675
18509,,0.825184682
19098,,0.491520832
12604,,0.602504953
3902,,0.64783311
11702,,1.79E-08
7313,,0.805846056
14367,,0.25941228
11655,,0.761408834
16826,,0.269327419
21988,,0.560379276
3748,,0.761287236
9134,,0.288271453
16204,,0.431058719
19633,,0.772450026
12289,,0.80085687
5165,,8.94E-08
18204,,0.757278372
3084,,0.468387316
18089,,0.635556493
14084,,0.816813321
15750,,0.675825983
9386,,0.760083132
6135,,0.647820442
18118,,0.432320209
18808,,0.738113673
12779,,0.606721104
21938,,0.591784096
2558,,0.628220832
18450,,0.245403374
17385,,0.653217544
13063,,0.774113714
12387,,0.71483059
18210,,0.407283788
7563,,0.396659686
2396,,0.776505242
19931,,0.664203746
17018,,0.690784059
11828,,0.240747265
5955,,0.62349768
4193,,0.312861771
19402,,0.776262178
8026,,0.278756181
3598,,0.608667767
9109,,0.613949853
22455,,0.569437331
23126,,1.50E-07
21356,,0.635460778
12032,,0.785152527
21916,,0.686719639
18080,,0.811220458
13786,,0.260545077
15654,,0.844815093
12872,,0.700859674
16181,,0.484528148
3853,,0.635554505
15566,,0.794463868
17530,,0.268035161
7497,,0.258038114
19896,,0.790272523
20921,,0.397484612
16957,,0.784858894
21189,,0.475214882
7874,,0.310877484
23285,,0.607737488
14606,,0.380238107
12922,,0.776616043
19508,,0.572804583
8329,,0.71530919
14511,,0.60588267
20593,,0.299002739
12059,,0.626367205
5780,,0.653713523
5246,,0.654326728
4697,,0.765236533
12105,,0.597364581
13211,,0.218448649
23646,,0.591102331
6499,,3.41E-08
8367,,0.439188832
21336,,0.610891639
20305,,0.644348493
12517,,0.657100203
5430,,0.439246619
5766,,0.694761158
7896,,0.752059505
8420,,0.412987792
3745,,0.238742037
19461,,6.91E-08
15517,,0.577998576
21713,,0.290609938
13959,,0.827223372
15055,,0.215903281
6425,,0.398646248
22517,,0.763466745
15370,,0.226486788
3896,,0.73606459
18040,,0.399490087
3711,,0.77274526
17900,,0.752313098
21997,,0.700118978
17472,,0.804867566
24330,,0.777353384
14266,,0.236380805
4404,,0.563389001
17752,,0.650336997
11946,,0.76548908
20176,,3.51E-08
22529,,0.69420744
6413,,0.374624164
19679,,0.346573706
14189,,0.773965751
20800,,0.626893209
9274,,0.765398076
14116,,0.278737091
9114,,0.784035624
4643,,0.314653885
20133,,0.810429089
23895,,0.588146514
17257,,0.632606411
12884,,0.679267699
23257,,0.266727045
5437,,0.773934598
11350,,0.754573109
19665,,0.778417839
21539,,0.593167076
20266,,0.501178534
12663,,0.32823319
3952,,0.258478321
18064,,0.590745755
23981,,0.756997983
17353,,0.65984312
14433,,0.657094161
6897,,0.45047129
20209,,0.76043316
11311,,0.644892733
6222,,0.794297811
13659,,8.68E-08
20608,,0.221923254
19361,,0.285745174
3566,,0.439107104
14372,,0.675396806
23153,,0.777362552
9569,,0.766340991
17965,,0.241751978
20780,,0.429600068
22559,,0.833044367
24210,,0.797371851
11669,,0.655708713
8591,,0.8014954
5971,,0.237921985
9371,,0.832549824
21082,,1.39E-07
3214,,0.633841619
3998,,1.50E-07
5332,,1.95E-07
8090,,0.593638279
6993,,0.764869861
9527,,0.808862352
20213,,9.59E-08
20262,,0.304208147
7159,,0.785347337
12558,,0.792909537
11864,,0.616314959
6823,,0.785731593
18705,,0.819305697
23626,,0.76596684
16257,,0.500392231
6630,,0.801037448
4964,,7.23E-08
4127,,0.657766987
5384,,0.807853419
20927,,4.57E-08
6266,,0.464415712
12438,,0.588028223
19998,,0.700108992
3322,,0.643278984
14805,,0.612222991
13135,,0.816049958
23664,,0.258261401
12943,,0.779777105
8965,,0.85571256
7832,,0.647930401
5685,,0.34862926
4539,,0.78871599
19795,,0.789330824
14294,,0.796532183
16017,,0.782416142
18480,,0.235124282
18893,,8.33E-08
5324,,0.767091957
8316,,0.698703025
9816,,0.342110648
11325,,0.716035168
19901,,0.603246397
2574,,0.80495842
4069,,0.839338571
17431,,0.338958411
14493,,0.79812754
15151,,0.781027623
18171,,0.483088592
11682,,1.74E-08
10086,,0.628485385
5330,,0.422896944
8296,,0.233857488
16866,,0.636203994
23067,,0.790347399
15312,,0.784018703
19285,,0.756315389
12488,,0.316671959
16398,,0.309694256
18500,,0.842795126
12297,,0.608311742
12300,,0.776552258
14149,,0.786362327
21267,,0.65486721
15465,,0.821682251
23661,,0.486889524
17275,,0.79626818
23264,,0.449637528
17802,,0.672305322
16591,,0.768124614
17489,,0.793521017
13729,,0.237250859
3267,,0.634291475
19907,,9.01E-08
23866,,0.569576027
2425,,0.768149518
16425,,0.629855996
3643,,0.820769297
10804,,0.589265132
21866,,0.392561501
8943,,0.721910313
11545,,0.761095238
9125,,0.652793012
18041,,0.825552232
4712,,0.225329322
3065,,1.68E-07
23441,,0.761250108
15864,,0.822313591
9413,,0.482755326
22791,,1.90E-07
4368,,0.690152299
15472,,0.272456426
12634,,0.761262449
15450,,0.598848075
12385,,1.60E-07
16890,,0.610949788
6869,,0.390509035
22048,,0.446481591
13700,,0.627831452
7476,,0.829293289
14884,,0.594938178
11752,,0.62102453
10594,,0.713283602
12697,,0.789995903
20316,,0.253214058
4257,,1.60E-07
7590,,0.622619658
4721,,0.278324007
16979,,0.746060001
5064,,0.361358347
5718,,0.673311307
21769,,0.608307512
23912,,0.313871424
4288,,0.597446896
5818,,0.466280149
6943,,0.401573803
12617,,0.467522644
5184,,0.2834342
14564,,0.823737329
20626,,0.579455858
23356,,0.61116593
17303,,0.312816545
2794,,0.588345384
12695,,0.77254679
15676,,0.79402556
20093,,0.62570194
13522,,0.304053557
2925,,0.500613138
21687,,0.689071231
14941,,0.615763606
22689,,0.680721016
4146,,0.366092847
7751,,0.782762337
9778,,8.66E-08
7847,,0.592415781
21681,,0.407061912
20371,,0.841752908
21564,,0.613199728
18351,,0.319156827
18792,,0.801479579
9223,,0.422670728
21109,,0.4150773
21873,,0.620625966
19006,,0.442673929
9127,,0.562459122
20696,,0.606535562
12379,,0.426537179
20532,,0.618495748
10691,,0.769253753
23671,,0.82166564
8108,,0.732242025
2136,,9.96E-08
3650,,0.619751818
20369,,0.267156587
11822,,0.608515184
13292,,0.707816116
4585,,2.15E-07
23212,,0.805904977
4315,,4.05E-08
20670,,0.775130022
18483,,0.696950577
6467,,0.616420521
7238,,0.415240406
18582,,0.847466313
5844,,0.781797817
8107,,1.60E-08
16120,,0.327170814
24352,,0.662174087
7546,,0.679255224
9188,,0.796706166
7964,,3.34E-08
12678,,0.685823655
10184,,0.74897846
3120,,1.57E-08
6334,,0.28551601
6974,,0.45257119
18952,,0.317482932
24202,,0.759948151
10334,,0.420416009
9878,,0.609835882
10520,,0.234394713
4100,,0.818716881
14662,,1.03E-07
7066,,0.261041945
2122,,0.240958278
19032,,0.631409254
14715,,0.771979378
16707,,0.209687564
21651,,0.248492324
17936,,0.783762932
9800,,0.620861292
19194,,0.264139824
8290,,0.277742099
19464,,6.75E-08
11532,,0.751453004
22227,,1.73E-07
3958,,1.45E-07
7075,,0.699663922
23241,,0.77109177
13120,,0.27774268
11172,,0.290336029
14065,,0.281556142
20819,,3.03E-08
2317,,0.767133201
21794,,0.642477562
2441,,0.759698258
9290,,0.306686378
7820,,0.831733018
9934,,0.759659515
2569,,0.799058004
7761,,0.61933169
4780,,0.674078716
3059,,0.797351163
4738,,0.76197741
9340,,0.767653295
14728,,0.324350896
22924,,0.796789705
9309,,0.663070815
2402,,0.702351259
14097,,0.810384961
6938,,0.771100287
23762,,0.832494756
18187,,0.782623164
15910,,0.785236792
16419,,0.663478084
18800,,1.94E-07
17953,,0.442047573
11351,,0.226184306
17757,,0.421447448
21222,,0.806178361
23273,,0.634915146
7676,,0.800473685
18849,,0.790642379
19561,,0.297093015
8163,,0.773296566
5810,,0.39912445
14617,,1.37E-08
20037,,0.50667165
10384,,0.860227802
14667,,0.762924101
3996,,0.806437458
17973,,0.605488856
15155,,0.407635109
7024,,0.829088845
11594,,9.03E-08
10161,,0.723042225
13807,,0.239929349
15127,,0.282575579
12083,,0.294725313
7576,,0.6456753
11603,,0.419284989
12513,,0.636900881
21265,,0.657854038
15209,,0.382092353
4205,,0.739092076
2308,,0.23183623
10666,,0.652083418
8874,,0.749149156
20943,,0.598071509
21341,,8.08E-08
11929,,0.670350484
15618,,0.697617805
8740,,0.713318897
23195,,0.771674128
20952,,0.260215757
18069,,0.819134781
20957,,0.458894068
16589,,0.570309448
3496,,2.47E-07
2343,,0.254897335
2877,,0.42249555
24219,,0.627392516
23592,,0.803166936
18216,,0.628069047
16658,,0.430712249
19023,,3.50E-08
22920,,0.805951325
7952,,0.614958742
4491,,0.645043656
8270,,0.699366695
14950,,0.259037821
18140,,0.632751732
2627,,0.295057945
16576,,0.325046465
9084,,0.28288968
14773,,0.823411402
16744,,0.771571662
8705,,0.634745175
10856,,0.657501693
16162,,0.419659809
20655,,0.246477021
10408,,0.296690797
13447,,0.781730998
4841,,0.77829827
16935,,0.793456331
14923,,1.81E-07
3770,,0.282362928
22609,,6.81E-08
24252,,0.604861837
4266,,0.696282733
17882,,0.414153294
18083,,0.207301645
21193,,0.621296107
9931,,0.617073769
6448,,0.754487784
15551,,0.599321979
13986,,0.59418747
8503,,0.671956795
13176,,0.656391203
18449,,0.781817569
10475,,0.657241757
2353,,0.789981003
7453,,0.608297103
13871,,0.796000572
9245,,0.799461437
19805,,0.618707139
18707,,0.794141412
18766,,0.637247873
22132,,1.93E-08
21544,,0.701130421
18052,,0.852580693
4166,,0.825992439
23939,,0.598383451
8234,,0.629324831
18973,,0.698695205
2976,,0.233220192
2632,,0.662722055
21202,,0.392559605
21537,,0.626107309
7644,,0.262397295
19725,,0.602708115
23424,,0.255475211
20805,,0.763334927
3419,,0.66884645
11277,,0.496301345
13130,,0.604346525
14730,,0.23403676
9751,,0.729751366
9421,,0.363785367
12365,,0.414158978
13790,,0.665531701
17631,,0.335649385
9614,,0.43483637
17875,,0.4776166
16880,,0.768249342
11004,,0.380471344
2357,,0.623835452
22553,,0.571909914
17445,,0.824044499
19899,,0.612434101
12142,,0.761741443
3057,,0.664368788
23777,,0.511208685
3163,,0.323204562
17624,,0.79025411
16420,,0.249190333
7613,,0.696101311
23486,,0.57822872
6835,,0.458190768
10928,,0.757986062
16470,,0.592474671
9861,,0.338304071
16962,,0.545479448
6603,,1.65E-08
11967,,0.721002589
9938,,0.438142652
11530,,0.774503634
16122,,0.806527907
8999,,0.317804013
8781,,0.64225429
21993,,0.579455858
9303,,0.650306119
14387,,0.429088495
17642,,0.471049718
16773,,0.279558588
21172,,0.600876994
19142,,0.489995858
16184,,0.729155388
14204,,0.652342294
12929,,0.816532763
6677,,0.815628943
18445,,0.702412426
11942,,0.770857363
16695,,0.567990046
17399,,0.838591641
2699,,0.690458108
5339,,0.273629589
7735,,0.669921695
6108,,0.601437982
20963,,0.788062098
3639,,0.608234133
14780,,0.246276363
16039,,1.52E-07
11132,,7.57E-08
20396,,0.461370673
9492,,0.626015053
20180,,0.773691291
6178,,0.267786098
9995,,0.250817056
16878,,0.279476087
17847,,0.707561331
23297,,0.825587317
5268,,0.649383213
6676,,0.607912722
11446,,0.595928746
8681,,0.610396383
14377,,0.698345176
18470,,1.66E-07
17718,,0.482280074
8515,,0.747712123
14303,,0.677366109
24081,,0.661217716
18655,,0.814415434
4874,,0.3955882
20704,,0.779078884
11457,,0.616161283
4696,,0.243548865
18844,,0.770408694
3551,,0.695295042
17481,,0.651946601
13028,,0.768977277
8340,,0.63195654
8356,,7.85E-08
5823,,0.275655131
7840,,0.823093256
17635,,0.659504335
11849,,0.773971836
4229,,0.577802119
11431,,0.715607279
13166,,0.799344569
14985,,0.676593427
11696,,0.596598738
13193,,0.462883481
19449,,0.421628346
14238,,0.485879006
4509,,0.59372313
3052,,0.63259405
15548,,0.815857501
3693,,0.251033977
3658,,0.81516008
4577,,0.635930468
12692,,0.78369223
17156,,0.718526515
2710,,0.75487891
20429,,0.239187285
14736,,0.655937368
24010,,0.771776166
20638,,0.302957441
11281,,0.271987315
12627,,0.841463891
9811,,0.760427916
15768,,0.203009458
22504,,0.266025948
23829,,2.04E-07
5862,,1.94E-08
18002,,1.23E-08
20096,,0.632483511
12475,,0.460767601
9493,,0.800468165
20509,,0.679267992
22581,,0.725814101
8640,,0.790333118
6522,,0.265255833
5242,,0.487018981
20048,,0.620987249
20073,,0.270685962
5285,,0.696057715
18789,,0.757846707
23144,,0.76820226
23485,,0.635843786
10866,,0.858386813
17398,,0.689853335
2180,,0.630408168
14471,,0.667616035
2066,,0.84731707
12579,,0.576487933
6936,,0.780379757
18594,,0.405052736
3087,,0.2910636
15260,,0.388453487
4048,,0.749465392
22616,,0.477450374
5932,,0.625498522
18305,,0.650816797
2871,,0.246223866
14604,,0.498528794
8827,,1.81E-07
20293,,0.767345583
16020,,0.838503322
17011,,0.220807911
9242,,0.828464884
4523,,0.833943587
22499,,0.430330128
5077,,0.474456682
4954,,0.414153294
21377,,0.266113867
6593,,0.828081803
6462,,0.685178742
7336,,0.653380265
10574,,0.707953217
14692,,0.767483183
8824,,0.634595237
16028,,8.48E-08
13805,,0.265305047
3520,,0.754334443
18923,,1.57E-08
14292,,0.628069047
7104,,0.608814546
2980,,0.217307638
2025,,0.791128586
9002,,0.270732458
3126,,0.611576936
5586,,0.258395938
3420,,0.820704216
9545,,0.780213531
20939,,0.689165779
20236,,0.627367831
3975,,0.675774461
6951,,0.709989836
16678,,0.746861003
11510,,0.726426667
11968,,1.71E-07
23118,,0.631169863
9138,,0.683008786
18374,,0.596904682
4364,,0.568988532
23261,,0.593717597
16502,,0.690533655
15432,,0.638621631
17025,,0.706381501
17086,,0.692985518
18716,,0.628421146
23594,,0.381484157
6890,,0.657525307
6986,,0.766464399
5028,,0.751304861
7108,,0.246753721
5003,,0.760582001
4183,,0.615900901
17274,,7.83E-08
6789,,0.325590808
6922,,0.826334697
14734,,0.42411134
7747,,2.18E-07
21269,,0.617649661
9271,,0.442175835
7857,,7.71E-08
16227,,0.797486377
3750,,0.599810654
17102,,0.78891831
13917,,8.66E-08
17326,,0.705460891
7123,,0.762617798
6845,,0.615732869
4321,,0.64334462
22731,,0.277811978
9059,,0.605018547
5210,,0.764022186
16631,,0.825613655
7469,,0.844684792
13953,,0.773384434
21029,,0.619319584
10297,,0.612518004
10108,,0.554971581
3879,,0.718709802
14547,,0.596105513
11596,,0.772031535
9570,,0.765930322
9877,,0.729214265
19664,,0.589753268
5796,,0.631834891
16075,,0.523280825
7320,,0.846115545
20058,,0.294109685
23765,,0.228283684
11094,,0.799066336
17782,,0.7725901
5126,,0.767768505
20169,,0.649619358
15337,,0.668593403
4214,,0.758484137
6015,,0.294374204
14271,,0.796537665
14365,,3.31E-08
10020,,0.208087216
15023,,0.77756267
18494,,0.612210334
4837,,0.779890512
18511,,0.600240087
17336,,0.83830275
23796,,0.635900596
22860,,0.785833317
19964,,0.806053239
9857,,0.767345583
11394,,0.811109529
14028,,0.668158548
13534,,0.286942772
15702,,0.791424348
12077,,7.72E-08
9886,,0.644892733
18755,,0.620969311
10716,,0.627182428
21221,,0.814776725
5498,,0.641422902
18012,,0.615973998
20584,,0.830509657
9003,,0.316908577
21596,,0.58650205
24303,,0.797467893
23210,,0.628030173
3705,,0.805642811
9904,,0.462830301
16622,,0.664899134
23621,,0.404572617
7026,,0.785347337
7122,,0.803277136
24383,,0.769613681
7145,,0.787048287
19615,,1.68E-07
15154,,1.79E-07
7593,,0.822743701
11840,,0.601461949
22258,,0.233158776
3066,,3.35E-08
4941,,0.832533966
7291,,0.797165676
6512,,0.499331187
18262,,0.212594615
6807,,0.75030269
3571,,0.692054259
13400,,0.56011579
4926,,0.605548511
20809,,0.816501433
10431,,0.804491196
9577,,0.791311171
9078,,0.6844927
16817,,0.365619987
23649,,0.750215304
16144,,0.469241696
9951,,0.790276866
11628,,0.715085014
20931,,0.766631794
11068,,0.630832155
16914,,1.77E-07
4217,,0.60868218
3170,,0.708791729
11239,,0.83560483
18845,,0.66602644
19321,,0.618336433
15538,,0.647223909
17957,,0.587207362
11040,,0.6344977
3539,,0.829005682
22970,,0.668905355
22936,,0.78560137
15917,,0.244049814
21918,,0.829037384
5069,,0.705648301
6282,,1.78E-07
6719,,0.793651885
15742,,0.783811924
3144,,0.663473897
9462,,0.820064453
20810,,0.818215542
5150,,0.634541644
15178,,0.444985622
15249,,0.488534687
24000,,0.825403624
6918,,0.608224512
9038,,0.210628064
3985,,0.749899506
9776,,0.689643503
11223,,0.207115981
21091,,0.625854065
11120,,1.87E-07
3578,,0.703264893
13296,,0.261367805
7800,,0.662545533
4289,,0.290433485
16108,,0.689949147
10227,,0.64225429
13282,,0.805662192
9589,,1.36E-07
15996,,0.729259466
6686,,0.670265864
12175,,0.591917031
13563,,0.256063629
24106,,0.309262032
21498,,0.606585401
16027,,0.406936319
12977,,0.828940182
5886,,0.749450592
11487,,0.611478977
10591,,0.77813659
4421,,0.696393163
16292,,0.657362958
16923,,0.596354939
9665,,0.238312304
8285,,0.40171318
18177,,0.756888266
20774,,0.58585246
17187,,0.746032411
16583,,0.54216749
3147,,1.62E-07
3430,,0.439376457
9165,,0.608793705
10270,,0.575874376
24279,,0.612756968
12081,,0.228283684
23979,,0.676064661
16966,,0.844463178
10164,,0.790461044
22117,,0.785050394
9111,,1.91E-08
5419,,0.521384277
7876,,0.602622638
23750,,0.400501124
6287,,0.650373502
22136,,0.602522936
10430,,0.762697557
17871,,0.373697116
5439,,0.717060689
18011,,3.99E-08
7723,,0.48854671
2490,,0.632216722
12098,,0.610881583
18608,,0.833663304
20423,,7.06E-08
16703,,0.359211836
3588,,0.757843193
23917,,0.255520184
17419,,0.268000364
19629,,0.709681771
14778,,0.494351872
23381,,0.665058196
6058,,0.768570575
2724,,0.721458429
9632,,0.82433573
18599,,0.589019219
13169,,0.617719638
22285,,0.407509658
5276,,0.75582898
11555,,0.248879694
4924,,0.598998704
14006,,0.657241757
20113,,0.218422786
17523,,0.604650229
6842,,0.256987773
21241,,0.635477001
8559,,0.626655975
3265,,6.71E-08
17640,,0.81984805
21354,,0.765029141
14310,,0.772411335
18865,,0.261486969
19382,,0.620349919
14327,,0.664939256
19480,,0.250304119
13038,,0.650836898
9727,,0.588590845
12322,,1.65E-07
22608,,0.777375589
13170,,0.325738831
12271,,0.788967651
23620,,0.606635922
16442,,0.415551645
7824,,0.814068943
21374,,0.603195378
10169,,0.640381014
2801,,0.218229903
2364,,0.63536459
3702,,0.626557681
17941,,0.749601347
23300,,0.41058751
19852,,0.236311998
13765,,0.272780396
15388,,6.86E-08
16432,,0.603640963
11375,,0.611028454
19329,,8.23E-08
18288,,0.768635103
21801,,0.76440381
19475,,1.84E-07
11250,,0.795927753
20551,,0.58952665
21559,,0.583975271
12275,,0.748025534
22469,,0.369676003
3668,,0.76824866
11433,,0.803967091
8061,,0.752097987
7297,,0.419532322
10673,,0.239043779
7006,,1.42E-07
7938,,0.413442014
13442,,0.63012795
20070,,0.794841828
12054,,0.774006136
23290,,0.677550256
23569,,0.645979144
12760,,0.218291929
10596,,0.574474803
11568,,0.606190354
19846,,0.59400148
11852,,0.794552254
14410,,0.615784179
14522,,0.592804232
23222,,0.46163312
10386,,0.70329225
24172,,0.358091909
4019,,0.610424949
8494,,0.219075362
19619,,0.231651619
15135,,0.740062444
5607,,0.705571301
7504,,1.69E-07
9124,,0.594322591
9339,,0.577635351
4882,,0.282374156
12590,,0.620331267
16237,,0.391120822
4522,,0.583881209
8982,,0.834757397
24253,,0.585597926
19230,,0.7409414
13000,,0.835932552
23928,,0.782667102
16627,,0.229295992
20665,,0.521920031
21301,,0.611487444
19440,,0.568126048
14095,,0.397037734
12835,,0.595254324
7606,,0.597649721
6575,,0.622827646
11275,,0.607065894
11124,,0.547632918
11877,,0.487121145
14795,,0.461513689
13342,,0.79185738
10125,,0.22940835
5991,,0.664344519
21558,,0.587014366
13234,,0.789647751
4436,,0.59621504
8373,,0.248398274
4734,,0.825006641
5039,,0.81776118
19087,,0.765742852
13535,,0.775900475
2621,,0.737028477
18544,,0.736363639
6509,,0.274938038
22699,,0.637256145
10903,,0.811164631
4362,,0.794006839
6925,,0.753625076
22573,,0.619603736
22667,,0.491384551
12563,,0.624066001
21608,,9.48E-08
9086,,0.593414698
8034,,0.257052723
23550,,0.771501998
14803,,0.814386935
11092,,0.582586721
19988,,0.582496682
22401,,0.290801688
2680,,0.805746641
23798,,0.673656525
13756,,0.477114444
15257,,0.451049363
8680,,0.813562626
5843,,0.77506715
21020,,0.723000365
6888,,0.782717502
8467,,0.690195541
13127,,0.412670596
21561,,0.786168133
5945,,0.576894246
14444,,0.610802125
20184,,0.768100763
10722,,0.722323359
21378,,0.628115259
5778,,0.795546132
14330,,0.797766305
17476,,0.701778525
23748,,0.665046163
5189,,0.603937506
20815,,0.667595606
22798,,0.821759863
16173,,0.289313326
22986,,0.425479966
7799,,0.492833041
17857,,0.801197128
10095,,0.677611621
10090,,0.806196432
18915,,0.228769554
14352,,0.715036667
3518,,0.249600353
21893,,0.809967644
8897,,0.743710563
9892,,0.710408091
4255,,0.419726949
9205,,0.684929745
10889,,0.394226798
3297,,0.631577516
14746,,2.06E-07
9206,,3.57E-08
20348,,0.631377907
13996,,0.412156842
8145,,0.636135408
19409,,0.795557081
15988,,0.699953593
17364,,0.685247035
8279,,0.744755553
15462,,0.574143611
7744,,0.758156708
15269,,0.615708689
20753,,0.661136406
16251,,0.709169109
5180,,0.808985995
20977,,0.800468738
24238,,0.737235941
3354,,0.423771715
12687,,0.412194983
16614,,0.304951382
16082,,0.623711113
21612,,0.643750365
9517,,0.741112422
7217,,0.838626831
16723,,0.768542874
22017,,0.63715101
3689,,0.61204574
10355,,0.715483831
18640,,0.788474873
6337,,0.732367522
15121,,0.229474742
9613,,0.620639544
9597,,0.79445478
17236,,0.44336421
9690,,0.403812517
3859,,0.626281163
12312,,0.336406178
20976,,0.811216327
20547,,0.389311211
17281,,0.645300437
18130,,1.84E-07
10038,,0.247133858
11000,,0.802254653
5905,,0.61055399
12104,,7.83E-08
20310,,0.341102134
6051,,0.651132486
18084,,0.317656883
11031,,0.704596375
21712,,0.597938243
5749,,0.626058468
23069,,0.792043128
4845,,0.404799143
12747,,0.794441606
7910,,0.226230615
5181,,0.280532309
19450,,0.597874708
14281,,0.764389684
4163,,0.284797989
23173,,0.742907076
15984,,0.780462144
15835,,0.26423153
18715,,0.376837224
19869,,0.776000538
11454,,0.207278834
12442,,0.825701286
4319,,0.646905393
7569,,0.625119043
12992,,0.680411688
16590,,0.767216271
2873,,0.635392132
12539,,0.797278661
19233,,0.271126081
5566,,0.516225209
20393,,0.628918421
20673,,0.667301635
23889,,0.76520596
15333,,0.698850081
13798,,0.448620905
23345,,0.817151845
2094,,0.611487444
8658,,0.628138265
12675,,0.419130295
12383,,0.750906963
10776,,0.327888127
19347,,0.226906578
20064,,0.582568744
11504,,0.646717461
8485,,0.356585257
23017,,1.58E-08
3854,,0.829053858
3300,,0.570843823
14706,,0.407878806
5436,,0.486636953
18056,,0.681067648
15355,,0.605829183
10665,,0.430393348
11491,,0.759447408
24274,,0.303900336
23543,,0.772541776
24025,,0.622426143
15712,,0.662054229
9994,,0.656809364
18022,,0.247423754
2242,,0.650890674
11335,,0.753041876
2647,,0.635400828
8834,,0.248955526
13603,,0.84412353
17639,,0.823102111
23054,,0.823646765
6109,,0.620118411
23208,,0.282522391
13412,,0.688175193
4997,,0.677133901
19082,,0.780500748
16057,,0.61492073
13972,,0.658905262
23972,,0.648811764
10005,,0.242641551
9388,,0.635554505
6043,,0.610325911
21796,,0.280444314
7411,,0.763929131
20010,,0.608759183
20664,,0.647765502
20033,,0.620432759
9627,,0.79068886
17307,,0.637325988
24146,,0.307065394
5045,,0.459417769
17483,,0.762055211
22411,,0.771921175
18349,,0.685995936
11871,,3.32E-08
13325,,0.664434859
5785,,0.626145551
15832,,0.750707868
16728,,0.617299326
21960,,0.49881731
13589,,0.388150512
16299,,0.370511321
20778,,0.756308194
18733,,0.575712903
7167,,0.823057847
5531,,0.640093428
15689,,0.779527935
15983,,0.444360278
9007,,0.408374638
17268,,0.245189725
17732,,0.777458893
13360,,0.861843133
3025,,0.797384414
23698,,0.257106806
4343,,0.234163619
18472,,0.765450319
14051,,0.407150868
5575,,0.331091044
10441,,0.681123241
20910,,0.473145024
7481,,0.679267992
7962,,0.734657213
9178,,0.365754153
22441,,0.78287953
13550,,7.19E-08
22463,,0.634760676
18736,,3.23E-08
19797,,0.257852569
14102,,0.261828443
15137,,0.763476755
14931,,0.768696867
13043,,0.762663711
24153,,0.743304614
17839,,0.401638701
23008,,0.611043693
21099,,0.581004957
3212,,0.335041331
13565,,0.323672347
15678,,0.646821023
16761,,0.782929894
13861,,0.630588062
17675,,0.637417777
13448,,0.307741095
14146,,0.341140947
16496,,0.616130147
9807,,4.09E-08
10266,,0.786764086
4366,,0.767308284
12320,,0.422637877
10870,,0.234972174
19770,,0.785646559
4622,,0.227114632
23170,,0.662071706
23655,,0.805737591
18742,,0.422896944
6683,,0.476465957
13371,,0.693363139
21400,,0.698866683
8871,,0.827060998
24030,,0.640179824
20446,,0.69144895
9725,,0.755651064
6928,,1.64E-08
18034,,0.72209566
23491,,0.65327008
9194,,0.283045864
6631,,0.457562055
18165,,0.596984562
17310,,0.614393228
11237,,0.216458764
4172,,0.627585935
4584,,0.617649661
22001,,0.228219041
16326,,0.542255235
19762,,0.720174602
22492,,0.780618052
23046,,0.615907373
13749,,0.695303744
21493,,0.294728902
17063,,0.603403226
17392,,0.280108302
7276,,1.81E-07
21643,,0.661925294
17525,,0.553820524
23770,,0.680936914
21349,,0.609561252
5432,,0.320964303
